user_id,search_keyword,search_result_count,created_at
8471362,sat,13,2021-03-15 00:00:00 UTC
13123131,human kind,13,2021-03-15 00:00:00 UTC
14559697,Dinosaurus,13,2021-03-15 00:00:00 UTC
12281047,SISTEM PENGENDALIAN MANAJEMEN,13,2021-03-15 00:00:00 UTC
14559945,becomming obama,13,2021-03-15 00:00:00 UTC
14558053,Warren buffett,13,2021-03-15 00:00:00 UTC
7506568,Attack before fall,14,2021-03-15 00:00:00 UTC
7760739,dessy anwar,14,2021-03-15 00:00:00 UTC
14559733,horimiya,14,2021-03-15 00:00:00 UTC
7702592,hanako,14,2021-03-15 00:00:00 UTC
14559777,sajian sedap serabi,14,2021-03-15 00:00:00 UTC
14559871,GANGSTER,14,2021-03-15 00:00:00 UTC
14559945,sepak bola,15,2021-03-15 00:00:00 UTC
9229966,masuk sma,15,2021-03-15 00:00:00 UTC
14558022,Tere liye,15,2021-03-15 00:00:00 UTC
8337865,tere liye,15,2021-03-15 00:00:00 UTC
7898867,akuntansi biaya,15,2021-03-15 00:00:00 UTC
10923322,tere liye,15,2021-03-15 00:00:00 UTC
14559656,Prof. Dr. St. y. Slamet,15,2021-03-15 00:00:00 UTC
81698,plant species,15,2021-03-15 00:00:00 UTC
8176114,nihongo mantap'u,15,2021-03-15 00:00:00 UTC
13090609,naruto ,16,2021-03-15 00:00:00 UTC
11000694,e commerce,16,2021-03-15 00:00:00 UTC
14559838,you(th) peachy liv,16,2021-03-15 00:00:00 UTC
8096293,5 menara,16,2021-03-15 00:00:00 UTC
14559739,jimly asshidiqie,16,2021-03-15 00:00:00 UTC
7734915,FINANCIAL ACCOUNTING,16,2021-03-15 00:00:00 UTC
8170794,self drive,16,2021-03-15 00:00:00 UTC
584103,PROJECT MANAGEMENT,17,2021-03-15 00:00:00 UTC
9229966,bu ninin,17,2021-03-15 00:00:00 UTC
860995,Accounting Principles,17,2021-03-15 00:00:00 UTC
7506568,rich dad,17,2021-03-15 00:00:00 UTC
8225993,Norwegian wood,17,2021-03-15 00:00:00 UTC
10971619,pengembangan kurikulum,17,2021-03-15 00:00:00 UTC
8273154,seiho boys' high school,17,2021-03-15 00:00:00 UTC
14320541,hukum acara pidana,17,2021-03-15 00:00:00 UTC
11000694,sophie kinsella,17,2021-03-15 00:00:00 UTC
7556648,amalan ringan,17,2021-03-15 00:00:00 UTC
10885526,puzzle time,17,2021-03-15 00:00:00 UTC
10885526,puzzle time word,17,2021-03-15 00:00:00 UTC
6924155,Arwah,18,2021-03-15 00:00:00 UTC
7556648,RHINO BUILD,18,2021-03-15 00:00:00 UTC
13090609,soul eater,18,2021-03-15 00:00:00 UTC
10902241,api sejarah,18,2021-03-15 00:00:00 UTC
7898867,TENTANG KAMU,18,2021-03-15 00:00:00 UTC
14559945,attack on titan before fall,18,2021-03-15 00:00:00 UTC
8273154,kaguya,18,2021-03-15 00:00:00 UTC
7813474,galaksi kinanthi,18,2021-03-15 00:00:00 UTC
8296308,political branidng,18,2021-03-15 00:00:00 UTC
12930944,Attack on titan lost girl,18,2021-03-15 00:00:00 UTC
9232812,kang maman,18,2021-03-15 00:00:00 UTC
1325518,kreative siara televisi,18,2021-03-15 00:00:00 UTC
848337,ilmu kalam,18,2021-03-15 00:00:00 UTC
8096293,Negeri 5 menara,18,2021-03-15 00:00:00 UTC
7724028,blue ocean strategy,18,2021-03-15 00:00:00 UTC
12418585,toxic,18,2021-03-15 00:00:00 UTC
10971619,teori kepribadian,19,2021-03-15 00:00:00 UTC
14559778,politik hukum,19,2021-03-15 00:00:00 UTC
1416843,TEAMWORK 101,19,2021-03-15 00:00:00 UTC
7556648,RHINO BUILD ,19,2021-03-15 00:00:00 UTC
8134806,leungli erlangga,19,2021-03-15 00:00:00 UTC
848337,doraemon petualangan 04,19,2021-03-15 00:00:00 UTC
9229966,tes masuk sma,19,2021-03-15 00:00:00 UTC
14493189,ENGLISH FOR BUSINESS,19,2021-03-15 00:00:00 UTC
524339,totto chan,19,2021-03-15 00:00:00 UTC
8170794,ilmu logika,19,2021-03-15 00:00:00 UTC
8305290,Getting More,19,2021-03-15 00:00:00 UTC
14559739,hukum perikatan,19,2021-03-15 00:00:00 UTC
10902241,kindaichi 37,19,2021-03-15 00:00:00 UTC
7943483, friendzone just be mine,19,2021-03-15 00:00:00 UTC
14320541,hukum lagu,20,2021-03-15 00:00:00 UTC
7734837,jibaku shounen hanoko kun,20,2021-03-15 00:00:00 UTC
7898867,manajemen sekolah dasar,20,2021-03-15 00:00:00 UTC
7941312,TENANGKAN PIKIRan,20,2021-03-15 00:00:00 UTC
1416843,teori dan teknik pengambilan keputusan,20,2021-03-15 00:00:00 UTC
7506568,TAFSIR JALALAIN JILID 1-2,20,2021-03-15 00:00:00 UTC
14559863,kapal,20,2021-03-15 00:00:00 UTC
9229966,mmatematika ekonomi dan bisnis,20,2021-03-15 00:00:00 UTC
564378,88 live,20,2021-03-15 00:00:00 UTC
14320541,lets write english,20,2021-03-15 00:00:00 UTC
10971619,analisis laporan keuangan,20,2021-03-15 00:00:00 UTC
7805822,Mark ,20,2021-03-15 00:00:00 UTC
7943483,ilmu pengetahuan bahan pangan,20,2021-03-15 00:00:00 UTC
8398413,Miiko,20,2021-03-15 00:00:00 UTC
14558028,Jika kita tak pernah jadi apa ala,20,2021-03-15 00:00:00 UTC
9170788,temukan aku dalam istikhrahmu,20,2021-03-15 00:00:00 UTC
14493189,ENGLISH CLASSICS: JANE EYRE,20,2021-03-15 00:00:00 UTC
7506568,Moriarty Patriot,20,2021-03-15 00:00:00 UTC
1156577,Korea,20,2021-03-15 00:00:00 UTC
7506568,princess musliman dan 9,20,2021-03-15 00:00:00 UTC
8134806,erlangga dongeng,20,2021-03-15 00:00:00 UTC
7943483,ABOUT LOVE,20,2021-03-15 00:00:00 UTC
14439499,bandung,20,2021-03-15 00:00:00 UTC
14168487,Buku psikotes terlengkap 2021,20,2021-03-15 00:00:00 UTC
8214719,WHY? VOYAGE AND EXPLORATION - PELAYARAN DAN PENJELAJAHAN,20,2021-03-15 00:00:00 UTC
1416843,beyond the inspiration,20,2021-03-15 00:00:00 UTC
7506568,cinta tak biasa,20,2021-03-15 00:00:00 UTC
1416843,samuel son,20,2021-03-15 00:00:00 UTC
7724028,lean start up,20,2021-03-15 00:00:00 UTC
13123131,monumen sejarah,20,2021-03-15 00:00:00 UTC
14559679,ilmu mesin 2tak,20,2021-03-15 00:00:00 UTC
7724028,Righteous mind,20,2021-03-15 00:00:00 UTC
7941142,sistem informasi akuntasi,20,2021-03-15 00:00:00 UTC
10425000,pendidikan kewarganegaraan,20,2021-03-15 00:00:00 UTC
10606455,Hanako 13,20,2021-03-15 00:00:00 UTC
7702592,rodiya flash card,20,2021-03-15 00:00:00 UTC
8750474,one piece,20,2021-03-15 00:00:00 UTC
14559757,gizi,20,2021-03-15 00:00:00 UTC
9194110,siap menyambut komuniti,20,2021-03-15 00:00:00 UTC
