user_id,search_keyword,search_result_count,created_at
14550539,i want to eat your pancreas,100,2021-03-14 00:00:00 UTC
7941312,bupena,80,2021-03-14 00:00:00 UTC
133909,365 cerita pengantar,20,2021-03-14 00:00:00 UTC
7941312,THE DOG WHO DARED TO DREAM,240,2021-03-14 00:00:00 UTC
848337,oto bappenas,30,2021-03-14 00:00:00 UTC
8418246,keajaiban toko kelontong,20,2021-03-14 00:00:00 UTC
524339,ciputra the enterpreneur,20,2021-03-14 00:00:00 UTC
8460651,barakamon,36,2021-03-14 00:00:00 UTC
8710951,multivariat,14,2021-03-14 00:00:00 UTC
7580351,the richest man,285,2021-03-14 00:00:00 UTC
1155014,Komik,60,2021-03-14 00:00:00 UTC
10971619,buku seperti dendam rindu harus dibayar tuntas,20,2021-03-14 00:00:00 UTC
14550539,Effective Public Relations,80,2021-03-14 00:00:00 UTC
11041086,Sketching Interiors at the Speed of Thought,20,2021-03-14 00:00:00 UTC
807513,100 orang berpengaruh,100,2021-03-14 00:00:00 UTC
6938980,ilana tan,20,2021-03-14 00:00:00 UTC
7724028,next,120,2021-03-14 00:00:00 UTC
10885526,tentang semua yang ada di bumi,20,2021-03-14 00:00:00 UTC
14557844,Perilaku konsumen teori dan praktik,20,2021-03-14 00:00:00 UTC
14557778,PENGANTAR KEUANGAN PERUSAHAAN,100,2021-03-14 00:00:00 UTC
63684,Lee child,180,2021-03-14 00:00:00 UTC
12759367,Jukutsu kaisen,12,2021-03-14 00:00:00 UTC
298339,cpns bumn,60,2021-03-14 00:00:00 UTC
740962,HARGA,80,2021-03-14 00:00:00 UTC
10427057,national geograpick,20,2021-03-14 00:00:00 UTC
7724028,menghidupkan ruh pemikiran,20,2021-03-14 00:00:00 UTC
11192725,Mommyclopedia,21,2021-03-14 00:00:00 UTC
7580351,pendidikan agama islam dan budi pekerti intan pariwara,340,2021-03-14 00:00:00 UTC
12930590,ekonomi hijau,260,2021-03-14 00:00:00 UTC
814723,miiko,20,2021-03-14 00:00:00 UTC
10827940,Attack on titan,96,2021-03-14 00:00:00 UTC
10425000,attached.,20,2021-03-14 00:00:00 UTC
8326517,city of souls,19,2021-03-14 00:00:00 UTC
10893296,Teka teki silang,42,2021-03-14 00:00:00 UTC
8627789,Long hu men the vengeance continues 32,60,2021-03-14 00:00:00 UTC
12631820,pembunuhan di,19,2021-03-14 00:00:00 UTC
9170788,moriarty the patriot,20,2021-03-14 00:00:00 UTC
7580351,bisnis nggak se-anjing itu kawan,120,2021-03-14 00:00:00 UTC
10895464,The richest man,57,2021-03-14 00:00:00 UTC
14557717,SOEKARNO,120,2021-03-14 00:00:00 UTC
1416843,statistika untuk analisis data,60,2021-03-14 00:00:00 UTC
9176334, captain tsubasa 15,18,2021-03-14 00:00:00 UTC
1416843,buku hukum pidana khusus,40,2021-03-14 00:00:00 UTC
9432290,book,200,2021-03-14 00:00:00 UTC
584103,CEWPAT LEZAT,80,2021-03-14 00:00:00 UTC
8749988,Miiko,60,2021-03-14 00:00:00 UTC
13254703,9 dari nadira,17,2021-03-14 00:00:00 UTC
7813474,once upon a time,680,2021-03-14 00:00:00 UTC
8716495,"hai, miiko!",40,2021-03-14 00:00:00 UTC
7580351,discantion in love,20,2021-03-14 00:00:00 UTC
7941142,dave meier,2,2021-03-14 00:00:00 UTC
14550539,komik juliet vol 4,160,2021-03-14 00:00:00 UTC
11041086,Detail in Contemporary Staircase Design,20,2021-03-14 00:00:00 UTC
10902241,raka ibrahim,280,2021-03-14 00:00:00 UTC
7506568,feeling good,38,2021-03-14 00:00:00 UTC
155770,harry potter,20,2021-03-14 00:00:00 UTC
11798912,mariposa,14,2021-03-14 00:00:00 UTC
1095689,Fisika lingkungan,180,2021-03-14 00:00:00 UTC
14550539,i want to it your pancreas,100,2021-03-14 00:00:00 UTC
10902241,panduan lengkap merawat bayi 0-1 tahun,140,2021-03-14 00:00:00 UTC
584103,BUTIR BUTIR BUDAYA JAWA,20,2021-03-14 00:00:00 UTC
12081506,korea,160,2021-03-14 00:00:00 UTC
6924155,Para Pemenang,72,2021-03-14 00:00:00 UTC
7943483,sobat sakit,180,2021-03-14 00:00:00 UTC
646818,painless writing,20,2021-03-14 00:00:00 UTC
9176334,kuroko basketball 20,19,2021-03-14 00:00:00 UTC
10902241,minna no nihongo,114,2021-03-14 00:00:00 UTC
740962,EMHA,24,2021-03-14 00:00:00 UTC
7757374,Yessy N,180,2021-03-14 00:00:00 UTC
14556507,How to,40,2021-03-14 00:00:00 UTC
11004842,Investor,180,2021-03-14 00:00:00 UTC
14557756,Artemis,26,2021-03-14 00:00:00 UTC
7063665,iqra,10,2021-03-14 00:00:00 UTC
506168,H Zainal A. Hasibuan,20,2021-03-14 00:00:00 UTC
848337,lay jugdes,52,2021-03-14 00:00:00 UTC
11041086,Interior design materials and specification,60,2021-03-14 00:00:00 UTC
8460651,hou,10,2021-03-14 00:00:00 UTC
14557872,Xiao jiang,10,2021-03-14 00:00:00 UTC
10425000,miko 33,120,2021-03-14 00:00:00 UTC
1416843,robert jackson,20,2021-03-14 00:00:00 UTC
7941142,BUDIDAYA BUAH NAGA,160,2021-03-14 00:00:00 UTC
14550539,PERSIAPAN TES SIMAK UI,102,2021-03-14 00:00:00 UTC
433487,fairy tail 14,20,2021-03-14 00:00:00 UTC
8214719,the king saintek,100,2021-03-14 00:00:00 UTC
11192725,Icha irawan,30,2021-03-14 00:00:00 UTC
10810342,Detektif Conan The Movie dimendional,20,2021-03-14 00:00:00 UTC
1416843,alquran mushaf al kamil,20,2021-03-14 00:00:00 UTC
8134806,rembulan tenggelam di wajahmu tere liye,40,2021-03-14 00:00:00 UTC
8214719,teori konsep pembangunan,20,2021-03-14 00:00:00 UTC
14550539,IKHLAS PALING SERIUS,460,2021-03-14 00:00:00 UTC
14557645,1001 SOAL MATEMATIKA SD,40,2021-03-14 00:00:00 UTC
8218525,purp no 22 tahun 2018,120,2021-03-14 00:00:00 UTC
14557778,Bank Indonesia,34,2021-03-14 00:00:00 UTC
14493189,tokyo dan perencanaanya,60,2021-03-14 00:00:00 UTC
9232812,Wartegg : Tes melengkapi gambar,160,2021-03-14 00:00:00 UTC
7925700,Manajemen sarana prasarana,80,2021-03-14 00:00:00 UTC
524339,PINE POUCH SET 3,40,2021-03-14 00:00:00 UTC
14168751,seyyed hossein nasr,4,2021-03-14 00:00:00 UTC
9176334,MEMBUAT APLIKASI ANTREAN DENGAN JAVA NETBEANS IDE 8.0.2 DAN DATABASE MYSQL,20,2021-03-14 00:00:00 UTC
7580351,the new trading for aliving,20,2021-03-14 00:00:00 UTC
11041086,RUMAH TINGGAL DESAIN ,20,2021-03-14 00:00:00 UTC
8191919,spy x family,20,2021-03-14 00:00:00 UTC
12418585,struktur data algoritma,80,2021-03-14 00:00:00 UTC
7734837,fundamentals of engglish grammar,40,2021-03-14 00:00:00 UTC
8134806,"Its not how good you are, its how good you want to be",20,2021-03-14 00:00:00 UTC
7724028,pulang pergi,160,2021-03-14 00:00:00 UTC
10876420,Rantau 1 muara,20,2021-03-14 00:00:00 UTC
8134806,hewan,120,2021-03-14 00:00:00 UTC
10902241,soal ekonomi,54,2021-03-14 00:00:00 UTC
14556504,Sherlock holmes,80,2021-03-14 00:00:00 UTC
7669935,eva wong ,16,2021-03-14 00:00:00 UTC
7580351,secret of the millionaire mind,60,2021-03-14 00:00:00 UTC
7941102,lovable lady,80,2021-03-14 00:00:00 UTC
1416843,zaman bergerak,40,2021-03-14 00:00:00 UTC
14557651,walter is,20,2021-03-14 00:00:00 UTC
14550539, The Things You Can See Only When You Slow Down,200,2021-03-14 00:00:00 UTC
1325518,Deteksi dini preeklamsi dengan antenatal care,40,2021-03-14 00:00:00 UTC
9170788,kalkulus,56,2021-03-14 00:00:00 UTC
677510,Hai miiko,140,2021-03-14 00:00:00 UTC
7506568,happiness trap,20,2021-03-14 00:00:00 UTC
7898867,rembulan merah,60,2021-03-14 00:00:00 UTC
432760,Blip lepas,18,2021-03-14 00:00:00 UTC
12095639,the giver,60,2021-03-14 00:00:00 UTC
12594609,one piece 92,40,2021-03-14 00:00:00 UTC
7943483,organon kecil,20,2021-03-14 00:00:00 UTC
13600465,Miiko,40,2021-03-14 00:00:00 UTC
966671,Memahami Bisnis Bank,19,2021-03-14 00:00:00 UTC
10971619,wangsit UN USBN SMP MTS 2020,57,2021-03-14 00:00:00 UTC
7570698,Mommyclopedia: Tanya Jawab tentang Nutrisi di 1000 Hari Pertama Kehidupan Anak,20,2021-03-14 00:00:00 UTC
14492124,i hate diet,100,2021-03-14 00:00:00 UTC
9405310,Korea,100,2021-03-14 00:00:00 UTC
14557778,buku undang-undang RI tentang Bank Indonesia,40,2021-03-14 00:00:00 UTC
8711252,Young Adult: Fixing A Broken Heart,60,2021-03-14 00:00:00 UTC
14554884,taufik ismail,35,2021-03-14 00:00:00 UTC
9176334,kuroko basketball 19,40,2021-03-14 00:00:00 UTC
10971619,manajemen keuangan edisi kedua,20,2021-03-14 00:00:00 UTC
8223178,Iqbal aji daryono,28,2021-03-14 00:00:00 UTC
14557803,Agatha c,60,2021-03-14 00:00:00 UTC
3151293,mother touch,40,2021-03-14 00:00:00 UTC
14492124,PENGADAAN BARANG DAN JASA (PERATURAN PRESIDEN NO. 16 TAHUN 2,20,2021-03-14 00:00:00 UTC
8741613,Mengapa Negara Gagal,20,2021-03-14 00:00:00 UTC
76176,hujan,60,2021-03-14 00:00:00 UTC
8214719,historiografi,5,2021-03-14 00:00:00 UTC
14557903,Silence,60,2021-03-14 00:00:00 UTC
7580351,"The Unconditional Love, Cinta Tak Bersyarat",20,2021-03-14 00:00:00 UTC
14557770,courage to be disliked,20,2021-03-14 00:00:00 UTC
740962,TERE,5,2021-03-14 00:00:00 UTC
8327312,Seri Kenapa Ya,20,2021-03-14 00:00:00 UTC
8214719,Pengetahuan Fisik Motorik Anak Usia Dini,20,2021-03-14 00:00:00 UTC
14550539,islam realitas kontekstual,200,2021-03-14 00:00:00 UTC
7941142,the accelerated learning,540,2021-03-14 00:00:00 UTC
76176,hujan tere lie,20,2021-03-14 00:00:00 UTC
8134806,seni grafis,100,2021-03-14 00:00:00 UTC
714762,Secrets divine,160,2021-03-14 00:00:00 UTC
14556516,book,40,2021-03-14 00:00:00 UTC
10606312,PUPR no 22 2018,38,2021-03-14 00:00:00 UTC
7734837,the king sbmpt,120,2021-03-14 00:00:00 UTC
14557683,book,140,2021-03-14 00:00:00 UTC
10768134,Manga,17,2021-03-14 00:00:00 UTC
7724028,selena,8,2021-03-14 00:00:00 UTC
7898867,the intelligent,76,2021-03-14 00:00:00 UTC
814723,first explorers\,19,2021-03-14 00:00:00 UTC
14550539,thea stilton,140,2021-03-14 00:00:00 UTC
14439406,english,20,2021-03-14 00:00:00 UTC
1404271,Behind her eyes,40,2021-03-14 00:00:00 UTC
5996276,FABER ACRYLIC COLOUR 75ML brilliant red,100,2021-03-14 00:00:00 UTC
8134806,seni rupa,40,2021-03-14 00:00:00 UTC
1071600,book,60,2021-03-14 00:00:00 UTC
7506568,cantik itu luka,114,2021-03-14 00:00:00 UTC
10895476,BORUTO - NARUTO NEXT GENERATION VOL. 7,80,2021-03-14 00:00:00 UTC
14556533,Jakarta sebelum pagi,19,2021-03-14 00:00:00 UTC
8623259,Gabriel Garcia MArquez,12,2021-03-14 00:00:00 UTC
7941142,kesuburan dan pemupukan tanah pertanian,60,2021-03-14 00:00:00 UTC
12418585,struktur data c,100,2021-03-14 00:00:00 UTC
1164541,masker,26,2021-03-14 00:00:00 UTC
128638,Harry potter,40,2021-03-14 00:00:00 UTC
1416843,minat belajar,20,2021-03-14 00:00:00 UTC
8460651,tulisan sastra,1267,2021-03-14 00:00:00 UTC
9735747,gambar,20,2021-03-14 00:00:00 UTC
7943483, xander kitchen,108,2021-03-14 00:00:00 UTC
9119342,tas evershare,20,2021-03-14 00:00:00 UTC
8000852,Conan,100,2021-03-14 00:00:00 UTC
7688508,Mandiri bahasa Inggris SMP kelas VII K13 revisi Erlangga,80,2021-03-14 00:00:00 UTC
1325518,haikyu,220,2021-03-14 00:00:00 UTC
740962,Nasaruddin Umar,120,2021-03-14 00:00:00 UTC
9190218,kaguya,6,2021-03-14 00:00:00 UTC
11063412,So i love my ex,40,2021-03-14 00:00:00 UTC
8741613,THE INTELLIGENT INVESTOR dari BENJAMIN GRAHAM,20,2021-03-14 00:00:00 UTC
643437,Penalaran spasial,3,2021-03-14 00:00:00 UTC
10561654,Fs teknik cepat,180,2021-03-14 00:00:00 UTC
13255056,a short history of everything,40,2021-03-14 00:00:00 UTC
1164541,#ABOUTLIFE,4,2021-03-14 00:00:00 UTC
14557810,book,60,2021-03-14 00:00:00 UTC
14557691,J r r tolkien,40,2021-03-14 00:00:00 UTC
7941330,ISM CODE,40,2021-03-14 00:00:00 UTC
12163422,Thinker,15,2021-03-14 00:00:00 UTC
14557642,chinese restoran,80,2021-03-14 00:00:00 UTC
1219074,The Promised Neverland 10,160,2021-03-14 00:00:00 UTC
7734837,the king sbmptb soshum,120,2021-03-14 00:00:00 UTC
14550539,naruto no 60,40,2021-03-14 00:00:00 UTC
7898867,najib mahfuz,3,2021-03-14 00:00:00 UTC
7556648,HUKUM BISNIS,40,2021-03-14 00:00:00 UTC
9202478,qed lff 1,60,2021-03-14 00:00:00 UTC
11000694,obral dahara,28,2021-03-14 00:00:00 UTC
7996861,Radikal,3,2021-03-14 00:00:00 UTC
7943483,paket buku super nopa,60,2021-03-14 00:00:00 UTC
646818,teknologi informasi dan komunikasi,20,2021-03-14 00:00:00 UTC
14557696,Process heat transfer,20,2021-03-14 00:00:00 UTC
642514,Miss Marple,45,2021-03-14 00:00:00 UTC
14557664,chip heath,10,2021-03-14 00:00:00 UTC
9232812,konseling dan psikoterapi,20,2021-03-14 00:00:00 UTC
14439406,5sos,12,2021-03-14 00:00:00 UTC
524339,RICH DAD POOR DAD (EDISI REVISI),120,2021-03-14 00:00:00 UTC
14557724,biology,42,2021-03-14 00:00:00 UTC
8222475,Re Zero,20,2021-03-14 00:00:00 UTC
7724028,korupsi,100,2021-03-14 00:00:00 UTC
11041086,Fundamental of Lighting,40,2021-03-14 00:00:00 UTC
7941142,KITAB UNDANG2 HUKUM PERDATA BURGERLIJK WETBOEK/BW-KLF,100,2021-03-14 00:00:00 UTC
7580351,tts kumpulan cerita kompas,20,2021-03-14 00:00:00 UTC
807513,masyarakat madani,135,2021-03-14 00:00:00 UTC
6004821,Trinity blood,40,2021-03-14 00:00:00 UTC
7580351,12 rules fo lifes,19,2021-03-14 00:00:00 UTC
14557892,pengantin yogja,20,2021-03-14 00:00:00 UTC
14557774,Sadar kaya,20,2021-03-14 00:00:00 UTC
7580351,pendidikan agama islam dan budi pekerti,120,2021-03-14 00:00:00 UTC
8408412,Pulang,20,2021-03-14 00:00:00 UTC
12930590,EKONOMI PUBLIK: KONSEP ,40,2021-03-14 00:00:00 UTC
9405310,Bisnis hobi,40,2021-03-14 00:00:00 UTC
8741613, THE INTELLIGENT INVESTOR dari BENJAMIN GRAHAM,20,2021-03-14 00:00:00 UTC
11041086,Design Portfolios Presentation and Marketing for Interior Designers,20,2021-03-14 00:00:00 UTC
12217258,Tim O'Brien,20,2021-03-14 00:00:00 UTC
622200,treasury,7,2021-03-14 00:00:00 UTC
12894822,Analisis Pangan Tim Dian ,20,2021-03-14 00:00:00 UTC
544596,Bahasa indonesia grasindo,100,2021-03-14 00:00:00 UTC
7943483,AKU INGIN MENJADI ADVOKAT,20,2021-03-14 00:00:00 UTC
7996861,Militer,68,2021-03-14 00:00:00 UTC
814723,collector bantex,20,2021-03-14 00:00:00 UTC
584103,SWEET COVER,100,2021-03-14 00:00:00 UTC
7941102,Rapi jali,56,2021-03-14 00:00:00 UTC
10427057,bagaimana anda bekerja,140,2021-03-14 00:00:00 UTC
1404271,Burning heat,40,2021-03-14 00:00:00 UTC
13255056,hyper focus,100,2021-03-14 00:00:00 UTC
14557841,Tematik kelas 6,460,2021-03-14 00:00:00 UTC
10971619,AKUNTANSI MANAJEMEN ED 4,20,2021-03-14 00:00:00 UTC
7941330,AUTOIMMUNE: THE TRUE STORY,360,2021-03-14 00:00:00 UTC
7734837,persatuan perawat nasional indonesia,340,2021-03-14 00:00:00 UTC
9405310,Musik,120,2021-03-14 00:00:00 UTC
14557842,the king soshum 2021,20,2021-03-14 00:00:00 UTC
13512667,Metode penelitian kuantitatif,56,2021-03-14 00:00:00 UTC
8090786,rahasia wine,320,2021-03-14 00:00:00 UTC
10881882,why?,20,2021-03-14 00:00:00 UTC
642514,Winnie tge pooh,40,2021-03-14 00:00:00 UTC
7580351,pendidikan agama islam sma,60,2021-03-14 00:00:00 UTC
848337,step by step,120,2021-03-14 00:00:00 UTC
584103,berani jadi pengusaha,20,2021-03-14 00:00:00 UTC
9176334,black butler 25,20,2021-03-14 00:00:00 UTC
8214719,demon slayer,20,2021-03-14 00:00:00 UTC
593225,death note,48,2021-03-14 00:00:00 UTC
7943483,super nova,17,2021-03-14 00:00:00 UTC
13254515,baca buku ini,220,2021-03-14 00:00:00 UTC
7898867,manajemen islam,80,2021-03-14 00:00:00 UTC
7943483,pembentukan karakter anak,160,2021-03-14 00:00:00 UTC
8214719,tematik kuliah,40,2021-03-14 00:00:00 UTC
14168463,miiko,40,2021-03-14 00:00:00 UTC
14557892,Sunda putri,60,2021-03-14 00:00:00 UTC
7941312,bupena kl. iv,120,2021-03-14 00:00:00 UTC
7943483,prinsip-prinsip statistik,20,2021-03-14 00:00:00 UTC
524339,semua anak bangsa,20,2021-03-14 00:00:00 UTC
7898867,bumi cinta,80,2021-03-14 00:00:00 UTC
9119342,undang undang yayasan,60,2021-03-14 00:00:00 UTC
8470991,to myself,80,2021-03-14 00:00:00 UTC
10424747,One piece,20,2021-03-14 00:00:00 UTC
524339,FINANCIAL IQ DALAM INVESTASI (HC),20,2021-03-14 00:00:00 UTC
1416843,Do Androids Dream of Electric Sheep,80,2021-03-14 00:00:00 UTC
14557782,circe,2,2021-03-14 00:00:00 UTC
10963795,kindaichi 37,19,2021-03-14 00:00:00 UTC
14557778,LEMBAGA KEUANGAN DAN LEMBAGA KEUANGAN NON BANK,20,2021-03-14 00:00:00 UTC
646818,hukum agraria indonesia,17,2021-03-14 00:00:00 UTC
417226,Dee lestari,14,2021-03-14 00:00:00 UTC
8450754,the secret law of attraction,20,2021-03-14 00:00:00 UTC
14492124,manajemen keuangan internasi,60,2021-03-14 00:00:00 UTC
7669935,naruto vol 2,20,2021-03-14 00:00:00 UTC
7724028,5cm,5,2021-03-14 00:00:00 UTC
7941142,kultur jaringan tanaman,20,2021-03-14 00:00:00 UTC
622200,perbankan,20,2021-03-14 00:00:00 UTC
5996276,FABER ACRYLIC COLOUR 75ML sky blue,80,2021-03-14 00:00:00 UTC
133909,malam terakhir,19,2021-03-14 00:00:00 UTC
8381405,sastra dan ilmu sastra,80,2021-03-14 00:00:00 UTC
14557847,Matematika erlangga vii,40,2021-03-14 00:00:00 UTC
11041086,Lisa godsey,48,2021-03-14 00:00:00 UTC
7941142,DASAR-DASAR EKONOMETRIKA,14,2021-03-14 00:00:00 UTC
10902241,dear j,260,2021-03-14 00:00:00 UTC
7898867,assalamualaikum calon imam,60,2021-03-14 00:00:00 UTC
583600,Sapiens,4,2021-03-14 00:00:00 UTC
7943483,sawi,4,2021-03-14 00:00:00 UTC
10963795,conan 97,2,2021-03-14 00:00:00 UTC
1416843,alkitab terjemahan,57,2021-03-14 00:00:00 UTC
