user_id,search_keyword,search_result_count,created_at
966671,final season,10,2021-03-13 00:00:00 UTC
8724937,Toefl,100,2021-03-13 00:00:00 UTC
7898867,LANDASAN BIMBINGAN KONSELING,38,2021-03-13 00:00:00 UTC
7943483,penerapan 5M,300,2021-03-13 00:00:00 UTC
7867296,buku story telling beriklan lewat cerita,20,2021-03-13 00:00:00 UTC
8471480,Conan 99,60,2021-03-13 00:00:00 UTC
8214719,menghitung kerugian keuangan negara,20,2021-03-13 00:00:00 UTC
8354179,vagabond,24,2021-03-13 00:00:00 UTC
807513,pemrograman database komp'et,60,2021-03-13 00:00:00 UTC
10885526,LARVA,16,2021-03-13 00:00:00 UTC
7814465,badai pasti berlalu,20,2021-03-13 00:00:00 UTC
848337,top skor no 1 pppk,60,2021-03-13 00:00:00 UTC
337632,BAGAIMANA MENCARI KAWAN DAN MEMENGARUHI ORANG LAIN,200,2021-03-13 00:00:00 UTC
8176114,ia meminjam wajah,40,2021-03-13 00:00:00 UTC
14550539,smiling cat,60,2021-03-13 00:00:00 UTC
7734915,the intellegent,40,2021-03-13 00:00:00 UTC
337632,KOMUNIKASI DAN SIKAP EMPATI DALAM KEPERAWATAN,220,2021-03-13 00:00:00 UTC
9232812,hukum acara perdata dalam teori dan praktek,260,2021-03-13 00:00:00 UTC
966671,789,3,2021-03-13 00:00:00 UTC
7814465,make time,220,2021-03-13 00:00:00 UTC
8176114,basic english for elementery school,40,2021-03-13 00:00:00 UTC
7814465,the ballad of songbirds and snakes,40,2021-03-13 00:00:00 UTC
5992212,Moriarty,30,2021-03-13 00:00:00 UTC
807513,pemrograman sqlserver 2019,300,2021-03-13 00:00:00 UTC
7506568,boruto,9,2021-03-13 00:00:00 UTC
867101,Moriarty the patriot,60,2021-03-13 00:00:00 UTC
7941312,the history keepers,160,2021-03-13 00:00:00 UTC
14550539,teknik,100,2021-03-13 00:00:00 UTC
10562874,Kimetsu no yaiba,38,2021-03-13 00:00:00 UTC
9176725,aktivitas balita cerdas,20,2021-03-13 00:00:00 UTC
14550539,performance measurement getting results,20,2021-03-13 00:00:00 UTC
14556073,how to win friends,40,2021-03-13 00:00:00 UTC
10971619,dochi,2,2021-03-13 00:00:00 UTC
1820243,ENSIKLOPEDIA BALITA CERDAS : TAMAN KANAK-KANAK,20,2021-03-13 00:00:00 UTC
8354179,cell at work!,60,2021-03-13 00:00:00 UTC
7691772,21 lesson,36,2021-03-13 00:00:00 UTC
7724028,BAHASA INDONESIA UTK BIDANG HUKUM ,60,2021-03-13 00:00:00 UTC
111375, MORGEN 4 LB SAKLAR MASING2 USB MG7304USL-S,20,2021-03-13 00:00:00 UTC
7941312,penata keusahaan keuangan daerah,60,2021-03-13 00:00:00 UTC
9167194,little muslim,40,2021-03-13 00:00:00 UTC
7506568,penciptaan daya saing,100,2021-03-13 00:00:00 UTC
848337,pada mulanya adalah cinta,80,2021-03-13 00:00:00 UTC
9232812,tentang manusia reza,40,2021-03-13 00:00:00 UTC
615959,Al-quran nabawi,12,2021-03-13 00:00:00 UTC
8170794,bazar harber,1,2021-03-13 00:00:00 UTC
9194110,kevin kwan,14,2021-03-13 00:00:00 UTC
7813474,mengapa pria,80,2021-03-13 00:00:00 UTC
812104,jos usin,4,2021-03-13 00:00:00 UTC
14320541,anggaran perusahaan,360,2021-03-13 00:00:00 UTC
8739604,akutansi,60,2021-03-13 00:00:00 UTC
8724937,Python data science,40,2021-03-13 00:00:00 UTC
7580351,light novel,40,2021-03-13 00:00:00 UTC
1416843,PENGANTAR ILMU FALAK,20,2021-03-13 00:00:00 UTC
14550539,Performance Measurement: Getting Results (Urban Institute Press),40,2021-03-13 00:00:00 UTC
11008979,badan penyelenggara jaminan produk halal,40,2021-03-13 00:00:00 UTC
7898867,TEKNIK SIPIL,26,2021-03-13 00:00:00 UTC
848337,alquran syauqi aliqa,60,2021-03-13 00:00:00 UTC
8750474,ilustrator,5,2021-03-13 00:00:00 UTC
10829159,gambar teknik,34,2021-03-13 00:00:00 UTC
9174535, praktikum manajemen keuangan ,180,2021-03-13 00:00:00 UTC
7941102,SHAHIH FIQIH SUNNAH WANITA,20,2021-03-13 00:00:00 UTC
14493105,Sekaiichi hatsukoi,2,2021-03-13 00:00:00 UTC
7941312,asuransi dalam perspektif hukum islam,100,2021-03-13 00:00:00 UTC
14492975, positioning,1,2021-03-13 00:00:00 UTC
14493117,Peraturan daerah,60,2021-03-13 00:00:00 UTC
8134806,budi daya bambu,160,2021-03-13 00:00:00 UTC
9183504,ikhlas paling serius,40,2021-03-13 00:00:00 UTC
646818,MENGAPA PRIA TIDAK BISA,40,2021-03-13 00:00:00 UTC
408748,pintar membaca set jilid,60,2021-03-13 00:00:00 UTC
14550539,ilets 6,60,2021-03-13 00:00:00 UTC
14556246,menguggat tuhan,180,2021-03-13 00:00:00 UTC
10858858,Filsafat hukum,120,2021-03-13 00:00:00 UTC
7734837,satan,25,2021-03-13 00:00:00 UTC
1325518,"Yona, The Girl Standing In The Blush Of Dawn",20,2021-03-13 00:00:00 UTC
13980445,Narkoba,42,2021-03-13 00:00:00 UTC
5996276,staedler watercolour,35,2021-03-13 00:00:00 UTC
5996276,jazwares animal,300,2021-03-13 00:00:00 UTC
1325518, MUDAH ,40,2021-03-13 00:00:00 UTC
1416843,dilarang menyanyi di kamar mandi,40,2021-03-13 00:00:00 UTC
848337,undang undang kesehatan,95,2021-03-13 00:00:00 UTC
46396,City of light,20,2021-03-13 00:00:00 UTC
607337,Angin,114,2021-03-13 00:00:00 UTC
12437003,harry potter gobet of fire,20,2021-03-13 00:00:00 UTC
1416843,PRINCIPLES OF FINANCIAL ACCOUNTING,20,2021-03-13 00:00:00 UTC
1325518,who are you school 2015,20,2021-03-13 00:00:00 UTC
8650931,Seni berbicara,140,2021-03-13 00:00:00 UTC
14556319,Theory of Interest (Second Edition),100,2021-03-13 00:00:00 UTC
8741613,english,20,2021-03-13 00:00:00 UTC
14550539,mengapa pria tidak bisa,60,2021-03-13 00:00:00 UTC
14556244,"Supply Chain Management Perencanaan, Proses Dan Kemitraan Edisi Revisi",60,2021-03-13 00:00:00 UTC
14556178,Buku resep mpasi,20,2021-03-13 00:00:00 UTC
8471480,Conan 98,20,2021-03-13 00:00:00 UTC
10881882,kertas kalkir,36,2021-03-13 00:00:00 UTC
9991151,Berani tidak disukai,20,2021-03-13 00:00:00 UTC
10425000,leadership ala ignasius,20,2021-03-13 00:00:00 UTC
7898867,hubungan indusrial,20,2021-03-13 00:00:00 UTC
9232812,unboss,1,2021-03-13 00:00:00 UTC
10196505,Stephen R,60,2021-03-13 00:00:00 UTC
14240856,Nama dan makna,40,2021-03-13 00:00:00 UTC
7941102,ANALISIS ISI DAN MEDIA,60,2021-03-13 00:00:00 UTC
7580351,secret garden,102,2021-03-13 00:00:00 UTC
8646220,Memahami bahasa wanita,80,2021-03-13 00:00:00 UTC
7691772,antares,4,2021-03-13 00:00:00 UTC
427081,Sepotong senja untuk pacarku,140,2021-03-13 00:00:00 UTC
12748036,miiko,20,2021-03-13 00:00:00 UTC
427081,Laki laki dari tidore,40,2021-03-13 00:00:00 UTC
371746,topo santoso,1,2021-03-13 00:00:00 UTC
9176334,hukum bisnis prinsip dan,60,2021-03-13 00:00:00 UTC
848337,forever,20,2021-03-13 00:00:00 UTC
9232812,manajemen pemasaran,38,2021-03-13 00:00:00 UTC
524339,NEVERMOOR#1: THE TRIALS OF MORRIGAN CROW,20,2021-03-13 00:00:00 UTC
8237332,One Punch Man,20,2021-03-13 00:00:00 UTC
14556244,studi kelayakan bisnis,156,2021-03-13 00:00:00 UTC
8237332,Kanojo,12,2021-03-13 00:00:00 UTC
12418585,kumpulan hadis,80,2021-03-13 00:00:00 UTC
8134806,public speaking,220,2021-03-13 00:00:00 UTC
10876491,hunter,20,2021-03-13 00:00:00 UTC
6849572,Budi darma,220,2021-03-13 00:00:00 UTC
9991151,Littel had book for carrier,40,2021-03-13 00:00:00 UTC
7943483,SOCIAL PSYCHOLOGY,20,2021-03-13 00:00:00 UTC
8750474,ikhlas paling serius,120,2021-03-13 00:00:00 UTC
615959,Zodiac,35,2021-03-13 00:00:00 UTC
14550539,miiko 33,20,2021-03-13 00:00:00 UTC
337632,i hate diet,100,2021-03-13 00:00:00 UTC
7760739,sistem kebut semalam ips,40,2021-03-13 00:00:00 UTC
524339,sales and marketing refolution,20,2021-03-13 00:00:00 UTC
14556161,Perdata,60,2021-03-13 00:00:00 UTC
7506568,psikologi perkawinan dan keluarga,20,2021-03-13 00:00:00 UTC
14556244,matematika bisnis,152,2021-03-13 00:00:00 UTC
14240856,Puisi,20,2021-03-13 00:00:00 UTC
8724937,Machine learning python,180,2021-03-13 00:00:00 UTC
7941142,AKUNTANSI MANAJEMEN+CD BOOK,40,2021-03-13 00:00:00 UTC
8460651,buku penelitian exsperimen,200,2021-03-13 00:00:00 UTC
8460651,metodologi penelitian,420,2021-03-13 00:00:00 UTC
646818,administrasi jasa,20,2021-03-13 00:00:00 UTC
10895476,SLOW AND STEADY GET ME READY,80,2021-03-13 00:00:00 UTC
10902241,atur waktumu dengan baik,40,2021-03-13 00:00:00 UTC
14550539,metodologi penelitian sosial,112,2021-03-13 00:00:00 UTC
11039284,Jujutsu,12,2021-03-13 00:00:00 UTC
524339,SHINE,160,2021-03-13 00:00:00 UTC
5996276,jazwares animal adopt a pet series 3,20,2021-03-13 00:00:00 UTC
7941142,KONSEP STRATEGI PEMBELAJARAN EDISI REVISI,20,2021-03-13 00:00:00 UTC
7506568,pedoman pendidikan anak dalam islam,340,2021-03-13 00:00:00 UTC
9170788,mice,100,2021-03-13 00:00:00 UTC
646818,PERBANKAN DASAR,19,2021-03-13 00:00:00 UTC
14320541,PENGANTAR TAUHID,60,2021-03-13 00:00:00 UTC
9146176,Buku Biografi ikan laut segar,60,2021-03-13 00:00:00 UTC
14556246,pouch eversac,60,2021-03-13 00:00:00 UTC
7760739,sistem kebut semalam ipa,140,2021-03-13 00:00:00 UTC
272788,Enak sih,57,2021-03-13 00:00:00 UTC
89986,silvia,2,2021-03-13 00:00:00 UTC
7867296,story telling,40,2021-03-13 00:00:00 UTC
7506568,pokok-pokok sosiologi hukum,120,2021-03-13 00:00:00 UTC
516346,asri aci,1,2021-03-13 00:00:00 UTC
7943483,ETIKA BETRENS,200,2021-03-13 00:00:00 UTC
1416843,IQ 84,20,2021-03-13 00:00:00 UTC
10921022,There liye,40,2021-03-13 00:00:00 UTC
848337,puskesmas,39,2021-03-13 00:00:00 UTC
7814465,TOEFL IBT,15,2021-03-13 00:00:00 UTC
14556133,Personality plus,72,2021-03-13 00:00:00 UTC
1325518,tentang semua yang ada di bmi ,160,2021-03-13 00:00:00 UTC
7898867,one up on wall street,160,2021-03-13 00:00:00 UTC
6918136,kobo chan,20,2021-03-13 00:00:00 UTC
8134806,terapi shalat,280,2021-03-13 00:00:00 UTC
7580351,timun mas,51,2021-03-13 00:00:00 UTC
7730507,kumon,24,2021-03-13 00:00:00 UTC
7506568,kuantar ke gerbang,19,2021-03-13 00:00:00 UTC
1416843,pulang ku rinjani,20,2021-03-13 00:00:00 UTC
7813474,belok kiri,20,2021-03-13 00:00:00 UTC
7898867,AKM SMP,40,2021-03-13 00:00:00 UTC
371746,hukum pidana suatu pengantar topo santoso,40,2021-03-13 00:00:00 UTC
1301403,Kindaichi 37,19,2021-03-13 00:00:00 UTC
1325518,Abu Umar Basyier,100,2021-03-13 00:00:00 UTC
7646594,Pembangunan nasional,152,2021-03-13 00:00:00 UTC
14550539,the king sbmptn 2021,140,2021-03-13 00:00:00 UTC
1325518,Autocad,20,2021-03-13 00:00:00 UTC
7580351,bersandar,13,2021-03-13 00:00:00 UTC
711578,Self theorist,40,2021-03-13 00:00:00 UTC
14556133,Bahasa Indonesia kelas 6,120,2021-03-13 00:00:00 UTC
7646594,Ekonomi makro,32,2021-03-13 00:00:00 UTC
1416843,berpikir dan berjiwa besar,40,2021-03-13 00:00:00 UTC
10606312,tayo the little bus,60,2021-03-13 00:00:00 UTC
7580351,si leumgli,60,2021-03-13 00:00:00 UTC
848337,pelayanan publik,36,2021-03-13 00:00:00 UTC
14550539,demon slayer,60,2021-03-13 00:00:00 UTC
8170794,salahuddin al ayubi,60,2021-03-13 00:00:00 UTC
10606312,jadi pintar bersama,40,2021-03-13 00:00:00 UTC
7590095,how to not look wrong,40,2021-03-13 00:00:00 UTC
7898867,hubungan indusrital,40,2021-03-13 00:00:00 UTC
10606312,frozen,40,2021-03-13 00:00:00 UTC
8134806,mulyadi dan kanaka,40,2021-03-13 00:00:00 UTC
814723,statistic of dream,160,2021-03-13 00:00:00 UTC
7814465,love language,20,2021-03-13 00:00:00 UTC
10971619,kimia organik bahan alam,20,2021-03-13 00:00:00 UTC
9176725,KOPRAL JONO,3,2021-03-13 00:00:00 UTC
10827213,manajemen laba,280,2021-03-13 00:00:00 UTC
10902241,petualangan tintin,64,2021-03-13 00:00:00 UTC
211597,Karen M Mcmanus,100,2021-03-13 00:00:00 UTC
14550539,"kesehatan, olahraga ",40,2021-03-13 00:00:00 UTC
14556062,The Promised Neverland,40,2021-03-13 00:00:00 UTC
14493076,Assassination classroom,100,2021-03-13 00:00:00 UTC
524339,ilmu politik islam,20,2021-03-13 00:00:00 UTC
7943483,analisis,220,2021-03-13 00:00:00 UTC
6782767,boedi harsono,4,2021-03-13 00:00:00 UTC
14556078,Teori+komunikasi,90,2021-03-13 00:00:00 UTC
9232812,tHE 48 POWER,60,2021-03-13 00:00:00 UTC
7941330,gege akutami,2,2021-03-13 00:00:00 UTC
9176725,DATA MINING,20,2021-03-13 00:00:00 UTC
12930590,mark manson,20,2021-03-13 00:00:00 UTC
7702592,METODE PENELITIAN KOMBINASI,18,2021-03-13 00:00:00 UTC
7580351,wall street,110,2021-03-13 00:00:00 UTC
9146176,Bisnis kelautan,80,2021-03-13 00:00:00 UTC
1325518,PROF DR. H Mahmud yunus,40,2021-03-13 00:00:00 UTC
8176114,untuk yang pernah merasa sedih di kota ini,100,2021-03-13 00:00:00 UTC
7941142,upaya untuk,80,2021-03-13 00:00:00 UTC
8354179,ms kozumi,160,2021-03-13 00:00:00 UTC
14556279,Tentang kam,20,2021-03-13 00:00:00 UTC
14556141,akm,20,2021-03-13 00:00:00 UTC
557204,zero,40,2021-03-13 00:00:00 UTC
10425000,##LEADERSHIP ALA IGNASIUS JONAN : DI BALIK SOSOK PEMIMPIN NYEN,20,2021-03-13 00:00:00 UTC
14554706,Warrant buffet,30,2021-03-13 00:00:00 UTC
8176114,statistika untuk ekonomi dan niaga,60,2021-03-13 00:00:00 UTC
7941312,kiat lulus ujian kepabeanan,60,2021-03-13 00:00:00 UTC
10301739,multiple intelligences,35,2021-03-13 00:00:00 UTC
122167,akuntansi zakat,20,2021-03-13 00:00:00 UTC
7506568,LKS SOSIOLOGI SMA KELAS XI,20,2021-03-13 00:00:00 UTC
7941102,the art of happines,20,2021-03-13 00:00:00 UTC
14556153,buku ajar ekonomi manajerial usep sudrajat dansuwaji,20,2021-03-13 00:00:00 UTC
14556284,book,120,2021-03-13 00:00:00 UTC
14556214,Tere liye,5,2021-03-13 00:00:00 UTC
7506568,attack on titan,24,2021-03-13 00:00:00 UTC
8000852,Conan,20,2021-03-13 00:00:00 UTC
14550539,robbert greene,2,2021-03-13 00:00:00 UTC
7580351,seri dongeng nusantara,60,2021-03-13 00:00:00 UTC
9170788,LEGENDA NAGA III,40,2021-03-13 00:00:00 UTC
14320541,pendidikan al quran,20,2021-03-13 00:00:00 UTC
14550539,dragonball super,20,2021-03-13 00:00:00 UTC
430238,Asterix,9,2021-03-13 00:00:00 UTC
10425000,dibalik aroma karsa,20,2021-03-13 00:00:00 UTC
7580351,peter lynch,60,2021-03-13 00:00:00 UTC
10827213,ilmu pengantar antropologi,60,2021-03-13 00:00:00 UTC
14556228,Dr arifianto,40,2021-03-13 00:00:00 UTC
8739604,osn biologi,20,2021-03-13 00:00:00 UTC
14556335,natural language preprocessing,40,2021-03-13 00:00:00 UTC
14550539,buku detik sd,80,2021-03-13 00:00:00 UTC
1416843,Warrior Cats,20,2021-03-13 00:00:00 UTC
9232812,Pemasaran,40,2021-03-13 00:00:00 UTC
7941142,keperawatan medikal bedah,60,2021-03-13 00:00:00 UTC
8170794,pengantar organisasi,120,2021-03-13 00:00:00 UTC
14556330,THE HAPPINESS TRAP,40,2021-03-13 00:00:00 UTC
10895476,JUNE R. OBERLANDER,60,2021-03-13 00:00:00 UTC
6782767,sentosa sembirinh,8,2021-03-13 00:00:00 UTC
10902241,rumah tanpa jendela,100,2021-03-13 00:00:00 UTC
848337,HUKUM ACARA PERDATA,119,2021-03-13 00:00:00 UTC
398956,one piece,40,2021-03-13 00:00:00 UTC
663836,hai miiko,40,2021-03-13 00:00:00 UTC
9991151,The sun and her flower,20,2021-03-13 00:00:00 UTC
7734837,biografi sukarno,300,2021-03-13 00:00:00 UTC
14320541,teori politik,97,2021-03-13 00:00:00 UTC
14550539,buku detik ssd,4,2021-03-13 00:00:00 UTC
14556343,al quran,20,2021-03-13 00:00:00 UTC
8724937,Python,40,2021-03-13 00:00:00 UTC
8354179,papa and daddy's,180,2021-03-13 00:00:00 UTC
891729,Tate no yuusha,57,2021-03-13 00:00:00 UTC
1066829,Wuthering with,40,2021-03-13 00:00:00 UTC
7898867,cooking with love,57,2021-03-13 00:00:00 UTC
848337,si putih dan lumpu,20,2021-03-13 00:00:00 UTC
7688508,penyakit reprodukis,40,2021-03-13 00:00:00 UTC
7813474,praktikum penganggaran bisnis,20,2021-03-13 00:00:00 UTC
8324961,Pasar Modal Indonesia: Pendekatan Tanya Jawab\,20,2021-03-13 00:00:00 UTC
7814465,make time how to focus on what matters every day,40,2021-03-13 00:00:00 UTC
10890527,Hingdranata ni,20,2021-03-13 00:00:00 UTC
8415670,software manajemen operasional,20,2021-03-13 00:00:00 UTC
8724937,Python data scuence,60,2021-03-13 00:00:00 UTC
9167194,play theraphy,140,2021-03-13 00:00:00 UTC
8495846,Kesetiaan mr x,40,2021-03-13 00:00:00 UTC
7734837,the power of personality,80,2021-03-13 00:00:00 UTC
14556269,Pelayanan prima,38,2021-03-13 00:00:00 UTC
8739604,leadership,220,2021-03-13 00:00:00 UTC
584103,tangan ke lima,20,2021-03-13 00:00:00 UTC
9176725,rpul,17,2021-03-13 00:00:00 UTC
9174535,manajemen keuangan,90,2021-03-13 00:00:00 UTC
8134806,sumbangan baja,144,2021-03-13 00:00:00 UTC
693853,Kindaichi,38,2021-03-13 00:00:00 UTC
11196080,la petite prince,40,2021-03-13 00:00:00 UTC
14550539,performance measurement getting result,20,2021-03-13 00:00:00 UTC
